"","Year","Area","Street","Street.2"
"3397",2012,"","Moor Street Railway Station",""
"3398",2012,"","Morrisons Rubery",""
"3399",2012,"","Navigation Pub Kings Norton",""
"3400",2012,"","Newbury Lane",""
"3401",2012,"","Norhtfield High Street",""
"3402",2012,"","Northfield Road Northfield",""
"3403",2012,"","Outside Goose Public House Bristol Road Selly Oak",""
"3404",2012,"","Park Way Rubery",""
"3405",2012,"","Parkdale Drive",""
"3406",2012,"","Payne Street",""
"3407",2012,"","Pershore Road",""
"3408",2012,"","Pershore Road",""
"3409",2012,"","Pershore Road",""
"3410",2012,"","Pershore Road",""
"3411",2012,"","Pershore Road Cotteridge",""
"3412",2012,"","Pershore Road South",""
"3413",2012,"","Piddock Rd",""
"3414",2012,"","Piddock Road Smethwick",""
"3415",2012,"","Piddock Road Smethwick",""
"3416",2012,"","Piddock Road Smethwick",""
"3417",2012,"","Pineapple Road",""
"3418",2012,"","Premier Inn Great Park",""
"3419",2012,"","Priory Road",""
"3420",2012,"","Q E A And E Metchley Park Road",""
"3421",2012,"","QE Hospital",""
"3422",2012,"","Queen Elizabeth Hospital",""
"3423",2012,"","Queen Elizabeth Hospital",""
"3424",2012,"","Quinton Road",""
"3425",2012,"","Ridgeacre Road",""
"3426",2012,"","Ridgeacre Road",""
"3427",2012,"","Safernake Close",""
"3428",2012,"","Sandon Road",""
"3429",2012,"","Sandon Road Edgbaston",""
"3430",2012,"","Selly Oak Railway Station",""
"3431",2012,"","Selly Oak Railway Station",""
"3432",2012,"","Shannon Road",""
"3433",2012,"","Shenly Lane",""
"3434",2012,"","Sir Herbert Austin Way",""
"3435",2012,"","Smithy Hotel Hagley Road",""
"3436",2012,"","Solihull High Street",""
"3437",2012,"","St Mary S Hospice",""
"3438",2012,"","Stonehouse Lane",""
"3439",2012,"","Stonehouse Public House",""
"3440",2012,"","Stratford Road",""
"3441",2012,"","The Fold",""
"3442",2012,"","The Navigation Public House Kings Norton",""
"3443",2012,"","Tiverton Road",""
"3444",2012,"","Trittiford Road",""
"3445",2012,"","University Birmingham",""
"3446",2012,"","Victoria Steet Small Heath",""
"3447",2012,"","Wareham Road",""
"3448",2012,"","Warwick Crest",""
"3449",2012,"","Watford Road Coteridge",""
"3450",2012,"","Wellington Road",""
"3451",2012,"","Wellington Road",""
"3452",2012,"","Wellington Road",""
"3453",2012,"","West Boulevard",""
"3454",2012,"","West Cliff Place",""
"3455",2012,"","White Horse Public House",""
"3456",2012,"","Willetts Rd Turves Green",""
"3457",2012,"","Woodthrop Road",""
"3458",2012,"","Worlds End Lane Quinton",""
"3459",2012,"","Wychal Lane",""
"3460",2012,"","Wychal Lane",""
"3461",2012,"","Wychal Lane",""
"3462",2012,"","Wychall Rd Kings Norton",""
"3463",2012,"","YMCA Stone Road",""
"3464",2012,"","York PH York Road",""
"3465",2012,"","A Expressway Birmingham",""
"3466",2012,"","Aberdeen St Winson Green",""
"3467",2012,"","Adcadian Centre Ladywell Walk",""
"3468",2012,"","Alexander Avenue",""
"3469",2012,"","Alley Way Off Arcadian Palace Hurst Street",""
"3470",2012,"","Applewood Grove Cradley Heath",""
"3471",2012,"","Arca Bar City Centre",""
"3472",2012,"","Arcadian",""
"3473",2012,"","Arcadian",""
"3474",2012,"","Arcadian",""
"3475",2012,"","Arcadian",""
"3476",2012,"","Arcadian",""
"3477",2012,"","Arcadian",""
"3478",2012,"","Arcadian",""
"3479",2012,"","Arcadian Centre",""
"3480",2012,"","Arcadian Centre",""
"3481",2012,"","Arcadian Centre",""
"3482",2012,"","Arcadian Centre",""
"3483",2012,"","Arcadian Centre",""
"3484",2012,"","Arcadian Centre",""
"3485",2012,"","Arcadian Centre",""
"3486",2012,"","Arcadian Centre",""
"3487",2012,"","Arcadian Centre",""
"3488",2012,"","Arcadian Centre",""
"3489",2012,"","Arcadian Centre Ladywell Walk",""
"3490",2012,"","Arcadian Centre Birmingham",""
"3491",2012,"","Arcadian Centre City Centre",""
"3492",2012,"","Arcadian Centre City Centre Birmingham",""
"3493",2012,"","Arcadian Centre City Centre",""
"3494",2012,"","Arcadian City Centre",""
"3495",2012,"","Arcadian",""
"3496",2012,"","Arcadian Birmingham",""
"3497",2012,"","Arcadian Birmingham",""
"3498",2012,"","Arcadian City Centre",""
"3499",2012,"","Arcadian City Centre",""
"3500",2012,"","Arcadian City Centre",""
"3501",2012,"","Arcadian",""
"3502",2012,"","Arcadian",""
"3503",2012,"","Arcadian",""
"3504",2012,"","Arcadian",""
"3505",2012,"","Arcadian",""
"3506",2012,"","Arka Bar Arcadian Bar",""
"3507",2012,"","Aston Hotel Witton Lane",""
"3508",2012,"","Aston Police Station",""
"3509",2012,"","Aston Street City Centre",""
"3510",2012,"","BACCHUS ROAD WINSON GREEN",""
"3511",2012,"","Bar Risa Broad St Birmingham",""
"3512",2012,"","Bennetts Hill",""
"3513",2012,"","Berkeley St Birmingham",""
"3514",2012,"","Berkeley St Birmingham City Centre",""
"3515",2012,"","Berkley Street Birmingham",""
"3516",2012,"","Bham Central Front Office",""
"3517",2012,"","Bierton Road Yardley",""
"3518",2012,"","Birchfield Lane Oldbury",""
"3519",2012,"","Birkley Road City Centre",""
"3520",2012,"","Birkley Street City Centre",""
"3521",2012,"","Birmingham Central Police Station",""
"3522",2012,"","Birmingham Central PS",""
"3523",2012,"","Birmingham Central PS",""
"3524",2012,"","Birmingham Hippodrome",""
"3525",2012,"","Birmingham Magistrates Court",""
"3526",2012,"","Birmingham New Street Station",""
"3527",2012,"","Birmingham New Street Station",""
"3528",2012,"","Birmingham New Street Station",""
"3529",2012,"","Bishopgate St",""
"3530",2012,"","Bishopgate St",""
"3531",2012,"","Bishopgate Street",""
"3532",2012,"","Bliss Broad St",""
"3533",2012,"","Borad St",""
"3534",2012,"","Borad Street",""
"3535",2012,"","Bordesley Park Rd",""
"3536",2012,"","BP Waterlane Middleway",""
"3537",2012,"","BP Waterlane Middleway",""
"3538",2012,"","BP Waterlane Middleway",""
"3539",2012,"","Braod Street Birmingham",""
"3540",2012,"","Braod Street City Centre",""
"3541",2012,"","Brass House Broad Street",""
"3542",2012,"","Bridge Street Junction Broad Street",""
"3543",2012,"","Bristol Road",""
"3544",2012,"","Bristol St",""
"3545",2012,"","Bristol Street City Centre",""
"3546",2012,"","Broad Street",""
"3547",2012,"","Broad City Birmingham",""
"3548",2012,"","Broad St",""
"3549",2012,"","Broad St",""
"3550",2012,"","Broad St",""
"3551",2012,"","Broad St",""
"3552",2012,"","Broad St",""
"3553",2012,"","Broad St",""
"3554",2012,"","Broad St",""
"3555",2012,"","Broad St",""
"3556",2012,"","Broad St",""
"3557",2012,"","Broad St",""
"3558",2012,"","Broad St",""
"3559",2012,"","Broad St",""
"3560",2012,"","Broad St",""
"3561",2012,"","Broad St",""
"3562",2012,"","Broad St",""
"3563",2012,"","Broad St",""
"3564",2012,"","Broad St",""
"3565",2012,"","Broad St",""
"3566",2012,"","Broad St",""
"3567",2012,"","Broad St",""
"3568",2012,"","Broad St",""
"3569",2012,"","Broad St",""
"3570",2012,"","Broad St",""
"3571",2012,"","Broad St",""
"3572",2012,"","Broad St",""
"3573",2012,"","Broad St",""
"3574",2012,"","Broad St",""
"3575",2012,"","Broad St",""
"3576",2012,"","Broad St",""
"3577",2012,"","Broad St",""
"3578",2012,"","Broad St",""
"3579",2012,"","Broad St",""
"3580",2012,"","Broad St",""
"3581",2012,"","Broad St",""
"3582",2012,"","Broad St Bham",""
"3583",2012,"","Broad St Birmingham",""
"3584",2012,"","Broad St City Centre",""
"3585",2012,"","Broad St City Centre",""
"3586",2012,"","Broad St Birmingham",""
"3587",2012,"","Broad St Birmingham",""
"3588",2012,"","Broad St Birmingham",""
"3589",2012,"","Broad St Birmingham",""
"3590",2012,"","Broad St Birmingham",""
"3591",2012,"","Broad St Birmingham",""
"3592",2012,"","Broad St Birmingham",""
"3593",2012,"","Broad St Birmingham",""
"3594",2012,"","Broad St Birmingham",""
"3595",2012,"","Broad St Birmingham",""
"3596",2012,"","Broad St Birmingham",""
"3597",2012,"","Broad St Birmingham",""
"3598",2012,"","Broad St Birmingham",""
"3599",2012,"","Broad St Birmingham",""
"3600",2012,"","Broad St City Centre",""
"3601",2012,"","Broad St City Centre",""
"3602",2012,"","Broad Street",""
"3603",2012,"","Broad Street",""
"3604",2012,"","Broad Street",""
"3605",2012,"","Broad Street",""
"3606",2012,"","Broad Street",""
"3607",2012,"","Broad Street",""
"3608",2012,"","Broad Street",""
"3609",2012,"","Broad Street",""
"3610",2012,"","Broad Street",""
"3611",2012,"","Broad Street",""
"3612",2012,"","Broad Street",""
"3613",2012,"","Broad Street",""
"3614",2012,"","Broad Street",""
"3615",2012,"","Broad Street",""
"3616",2012,"","Broad Street",""
"3617",2012,"","Broad Street",""
"3618",2012,"","Broad Street",""
"3619",2012,"","Broad Street",""
"3620",2012,"","Broad Street",""
"3621",2012,"","Broad Street",""
"3622",2012,"","Broad Street",""
"3623",2012,"","Broad Street",""
"3624",2012,"","Broad Street",""
"3625",2012,"","Broad Street",""
"3626",2012,"","Broad Street",""
"3627",2012,"","Broad Street",""
"3628",2012,"","Broad Street",""
"3629",2012,"","Broad Street",""
"3630",2012,"","Broad Street",""
"3631",2012,"","Broad Street",""
"3632",2012,"","Broad Street",""
"3633",2012,"","Broad Street",""
"3634",2012,"","Broad Street",""
"3635",2012,"","Broad Street",""
"3636",2012,"","Broad Street",""
"3637",2012,"","Broad Street",""
"3638",2012,"","Broad Street",""
"3639",2012,"","Broad Street",""
"3640",2012,"","Broad Street",""
"3641",2012,"","Broad Street",""
"3642",2012,"","Broad Street",""
"3643",2012,"","Broad Street",""
"3644",2012,"","Broad Street",""
"3645",2012,"","Broad Street",""
"3646",2012,"","Broad Street",""
"3647",2012,"","Broad Street",""
"3648",2012,"","Broad Street",""
"3649",2012,"","Broad Street",""
"3650",2012,"","Broad Street",""
"3651",2012,"","Broad Street",""
"3652",2012,"","Broad Street",""
"3653",2012,"","Broad Street",""
"3654",2012,"","Broad Street",""
"3655",2012,"","Broad Street",""
"3656",2012,"","Broad Street",""
"3657",2012,"","Broad Street",""
"3658",2012,"","Broad Street",""
"3659",2012,"","Broad Street",""
"3660",2012,"","Broad Street",""
"3661",2012,"","Broad Street",""
"3662",2012,"","Broad Street",""
"3663",2012,"","Broad Street",""
"3664",2012,"","Broad Street",""
"3665",2012,"","Broad Street O S Obar",""
"3666",2012,"","Broad Street Birmingham",""
"3667",2012,"","Broad Street City Centre",""
"3668",2012,"","Broad Street Near Gatecrashers",""
"3669",2012,"","Broad Street O S Flares",""
"3670",2012,"","Broad Street",""
"3671",2012,"","Broad Street",""
"3672",2012,"","Broad Street",""
"3673",2012,"","Broad Street Birmingham",""
"3674",2012,"","BROAD STREET Birmingham",""
"3675",2012,"","Broad Street Birmingham",""
"3676",2012,"","Broad Street Birmingham",""
"3677",2012,"","Broad Street Birmingham",""
"3678",2012,"","Broad Street Birmingham",""
"3679",2012,"","Broad Street Birmingham",""
"3680",2012,"","Broad Street Birmingham",""
"3681",2012,"","Broad Street Birmingham",""
"3682",2012,"","Broad Street Birmingham",""
"3683",2012,"","Broad Street Birmingham",""
"3684",2012,"","Broad Street Birmingham",""
"3685",2012,"","Broad Street Birmingham",""
"3686",2012,"","Broad Street City Centre",""
"3687",2012,"","Broad Street City Centre",""
"3688",2012,"","Broad Street City Centre",""
"3689",2012,"","Broad Street City Centre",""
"3690",2012,"","Broad Street City Centre",""
"3691",2012,"","Broad Street City Centre",""
"3692",2012,"","Broad Street City Centre",""
"3693",2012,"","Broad Street City Centre",""
"3694",2012,"","Broad Street City Centre",""
"3695",2012,"","Broad Street City Centre",""
"3696",2012,"","BrOAD Street City Centre",""
"3697",2012,"","Broad Street City Centre",""
"3698",2012,"","Broad Street City Centre",""
"3699",2012,"","Broad Street City Centre",""
"3700",2012,"","Broad Street City Centre",""
"3701",2012,"","Broad Street City Centre",""
"3702",2012,"","Broad Street City Centre",""
"3703",2012,"","Broad Street City Centre",""
"3704",2012,"","Broad Street City Centre",""
"3705",2012,"","Broad Street City Centre",""
"3706",2012,"","Broad Street City Centre",""
"3707",2012,"","Broad Street City Centre",""
"3708",2012,"","Broad Street City Centre Birmingham",""
"3709",2012,"","Broad Street City Centre",""
"3710",2012,"","Broad Street O S Big Bites",""
"3711",2012,"","Broad Street City Centre",""
"3712",2012,"","Bromsgrove Street",""
"3713",2012,"","Bromsgrove Street Birmingham",""
"3714",2012,"","Bromsgrove Street City Centre",""
"3715",2012,"","Bull Ring",""
"3716",2012,"","Canalside Ramada Mailbox",""
"3717",2012,"","Carrs Lane City Centre",""
"3718",2012,"","Carrs Lane BirminghaM",""
"3719",2012,"","Carrs Lane City Centre",""
"3720",2012,"","Carrs Lane City Centre",""
"3721",2012,"","Carrs Lane City Centre",""
"3722",2012,"","Carrs Lane City Centre",""
"3723",2012,"","Carrs Lane City Centre",""
"3724",2012,"","Carrs Lane City Centre",""
"3725",2012,"","Carrs Lane City Centre",""
"3726",2012,"","Carrs Lane City Centre",""
"3727",2012,"","Chamberlain Square Birmingham",""
"3728",2012,"","Chamberlain Square Birmingham",""
"3729",2012,"","Chamberlain Square Birmingham",""
"3730",2012,"","Chamberlain Square City Centre",""
"3731",2012,"","Churchill Road",""
"3732",2012,"","City Hospital",""
"3733",2012,"","City Hospital",""
"3734",2012,"","City Hospital Birmingham",""
"3735",2012,"","City Hospital Birmingham",""
"3736",2012,"","City Hospital Birmingham",""
"3737",2012,"","City Hospital Dudley Road",""
"3738",2012,"","City Hospital Dudley Road",""
"3739",2012,"","Colmore Row",""
"3740",2012,"","Colmore Row City Centre",""
"3741",2012,"","Constitution Hill",""
"3742",2012,"","Coopers Road Handsworth",""
"3743",2012,"","Corporation St",""
"3744",2012,"","Corporation Street",""
"3745",2012,"","Coxwell Road Ladywood",""
"3746",2012,"","Dale End",""
"3747",2012,"","Dale End",""
"3748",2012,"","Dale End City Centre",""
"3749",2012,"","Digbeth Coach Station",""
"3750",2012,"","Digbeth Coach Station",""
"3751",2012,"","Digbeth Coach Station City Centre",""
"3752",2012,"","Digbeth Coach Station City Centre",""
"3753",2012,"","Digbeth High St",""
"3754",2012,"","Digbeth High St",""
"3755",2012,"","Digbeth High St",""
"3756",2012,"","Digbeth High St",""
"3757",2012,"","Digbeth High St",""
"3758",2012,"","Digbeth High St",""
"3759",2012,"","Digbeth High Street",""
"3760",2012,"","Digbeth High Street",""
"3761",2012,"","Digbeth High Street",""
"3762",2012,"","Digbeth High Street",""
"3763",2012,"","Digbeth High Street",""
"3764",2012,"","Digbeth High Street",""
"3765",2012,"","Digbeth High Street",""
"3766",2012,"","Dudley Road",""
"3767",2012,"","Dyas Avenue Great Barr",""
"3768",2012,"","Edgbaston St Birmingham",""
"3769",2012,"","Essex Street City Centre",""
"3770",2012,"","Felstone Road Great Barr",""
"3771",2012,"","Fiveways Broad Street",""
"3772",2012,"","Flare Broad Street",""
"3773",2012,"","Fletchers Walk",""
"3774",2012,"","Garrison Lane",""
"3775",2012,"","Gas St",""
"3776",2012,"","Gas St City Centre",""
"3777",2012,"","Gas St Birmingham",""
"3778",2012,"","Gas Street",""
"3779",2012,"","Gas Street",""
"3780",2012,"","Gas Street City Centre",""
"3781",2012,"","Gas Street City Centre",""
"3782",2012,"","Gatecrashers",""
"3783",2012,"","Grange Road",""
"3784",2012,"","Granville Street City Centre",""
"3785",2012,"","Granville Street Off Broad Street Birmingham",""
"3786",2012,"","Great Colmore Street",""
"3787",2012,"","Great Hampton St Birmingham",""
"3788",2012,"","Great Hampton St Birmingham",""
"3789",2012,"","Guild Close",""
"3790",2012,"","Guild Close",""
"3791",2012,"","Guild Close",""
"3792",2012,"","Hagley Road",""
"3793",2012,"","Handsworth New Road Birmingham",""
"3794",2012,"","Handsworth Wood Road",""
"3795",2012,"","Hawthorns Football Ground",""
"3796",2012,"","Heathfield Avenue Handsworth",""
"3797",2012,"","Heathfield Road Lozells",""
"3798",2012,"","High Street",""
"3799",2012,"","High Street Digbeth",""
"3800",2012,"","High Street Digbeth",""
"3801",2012,"","Highgate Street",""
"3802",2012,"","Hill St",""
"3803",2012,"","Hill Street City Centre",""
"3804",2012,"","Holiday Street Handsworth",""
"3805",2012,"","Holiday Street Handsworth",""
"3806",2012,"","Holloway Head",""
"3807",2012,"","Hollyhead Road Handsworth Birmingham",""
"3808",2012,"","Holte End Villa Park",""
"3809",2012,"","Home Address",""
"3810",2012,"","Home Address",""
"3811",2012,"","Home Address",""
"3812",2012,"","Horsefair Street",""
"3813",2012,"","Horsefair Birmingham",""
"3814",2012,"","Horsefair City Centre",""
"3815",2012,"","Horsefair City Centre",""
"3816",2012,"","Horsefairs",""
"3817",2012,"","Hurst St",""
"3818",2012,"","Hurst St Birmingham",""
"3819",2012,"","Hurst St Birmingham",""
"3820",2012,"","Hurst St Birmingham",""
"3821",2012,"","Hurst Steet Birmingham",""
"3822",2012,"","Hurst Street",""
"3823",2012,"","Hurst Street",""
"3824",2012,"","Hurst Street",""
"3825",2012,"","Hurst Street",""
"3826",2012,"","Hurst Street",""
"3827",2012,"","Hurst Street",""
"3828",2012,"","Hurst Street",""
"3829",2012,"","Hurst Street",""
"3830",2012,"","Hurst Street",""
"3831",2012,"","Hurst Street",""
"3832",2012,"","Hurst Street",""
"3833",2012,"","Hurst Street Birmingham City Centre",""
"3834",2012,"","Hurst Street City Centre",""
"3835",2012,"","Hursyt Street",""
"3836",2012,"","Husrt Street",""
"3837",2012,"","Icknield Port Road",""
"3838",2012,"","Icknield St",""
"3839",2012,"","Island Apartments",""
"3840",2012,"","Islington Row City Centre",""
"3841",2012,"","Ivy Road",""
"3842",2012,"","Ivy Road Handsworth",""
"3843",2012,"","John Bright St",""
"3844",2012,"","Kerryman Public House Digbeth",""
"3845",2012,"","Kings Road",""
"3846",2012,"","Kings Standing Road",""
"3847",2012,"","Kingstanding Road Kingstanding",""
"3848",2012,"","Ladywell Walk",""
"3849",2012,"","Ladywell Walk",""
"3850",2012,"","Ladywell Walk",""
"3851",2012,"","Ladywell Walk",""
"3852",2012,"","Ladywell Walk",""
"3853",2012,"","Ladywell Walk",""
"3854",2012,"","Ladywell Walk",""
"3855",2012,"","Ladywell Walk Arcadian",""
"3856",2012,"","Ladywell Walk",""
"3857",2012,"","Ladywell Walk City Centre",""
"3858",2012,"","Ladywell Walk City Centre",""
"3859",2012,"","Ladywell Walk City Centre",""
